🕘️更新时间,#genre#
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cfcca1&tk=822270345d4c
云南卫视,http://76.5432123.xyz/杂项代理/学习强国.php?id=ynws
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
云南卫视,http://120.238.94.10:9901/tsfile/live/1069_1.m3u8

💰央视付费频道,#genre#
央视台球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7d1737&tk=822270345d4c
央视台球,http://183.11.239.36:808/hls/73/index.m3u8
央视台球,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
央视台球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
央视台球,rtsp://115.153.245.70/PLTV/88888888/224/3221226955/86106661.smil
央视台球,rtsp://115.153.247.80/PLTV/88888888/224/3221226955/86106661.smil
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil
风云音乐,rtsp://115.153.247.80/PLTV/88888888/224/3221226994/86128897.smil
风云音乐,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226994/86128897.smil
第一剧场,http://58.221.214.82:9901/tsfile/live/0015_2.m3u8?key=txiptv
第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8
第一剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226961/86128891.smil
第一剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226961/86128891.smil
第一剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226961/86128891.smil
第一剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000410?AuthInfo=xxx&userid=gf001&userid=gf001
风云剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226963/86128874.smil
风云剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000409?AuthInfo=xxx&userid=gf001&userid=gf001
怀旧剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226996/86128881.smil
怀旧剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226996/86128881.smil
怀旧剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226996/86128881.smil
风云足球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=533128&tk=822270345d4c
风云足球,http://183.11.239.36:808/hls/133/index.m3u8
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云足球,rtsp://115.153.245.70/PLTV/88888888/224/3221227000/86128919.smil
风云足球,rtsp://115.153.247.80/PLTV/88888888/224/3221227000/86128919.smil
风云足球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227000/86128919.smil
世界地理,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=adb873&tk=822270345d4c
世界地理,http://183.11.239.36:808/hls/11/index.m3u8
世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8
世界地理,rtsp://115.153.245.70/PLTV/88888888/224/3221226965/86128966.smil
世界地理,rtsp://115.153.247.80/PLTV/88888888/224/3221226965/86128966.smil
世界地理,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226965/86128966.smil

🎬电影频道,#genre#
CHC家庭影院,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=chcjtdy
CHC家庭影院,http://api3.52tb.xyz/info?id=220&token=20221127jxwhhemby
CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=a03072&tk=822270345d4c
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv
CHC家庭影院,http://dassby.qqff.top:99/live/CHC家庭影院/index.m3u8
CHC动作电影,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=chcdzdy
CHC动作电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby
CHC动作电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7d2a91&tk=822270345d4c
CHC动作电影,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC高清电影,http://api3.52tb.xyz/info?id=221&token=20221127jxwhhemby
CHC高清电影,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC高清电影,http://120.198.95.220:9901/tsfile/live/1038_1.m3u8?key=txiptv
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CHC高清电影,http://120.198.101.106:9901/tsfile/live/1053_1.m3u8?key=txiptv
CHC高清电影,http://3501776.xyz:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV惊悚悬疑,http://3501776.xyz:35455/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV动作电影,http://3501776.xyz:35455/itv/1000000004000018653.m3u8?cdn=ystenlive
NewTV动作电影,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8
黑莓电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0688&tk=23a9aca1f79f
靖天映画,https://cdn.iptv8k.top/dl/jrys.php?id=320&time=20240926215313&ip=111.229.253.40
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40
经典电影,http://61.133.118.228:5001/yy/1356363815
经典电影,http://lxajh.top/tv/douyu.php?id=74374
经典电影,https://vod1.ttbfp2.com/20220316/nStdon8E/index.m3u8
经典电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6091425
经典电影,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11342427
东森电影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9901&tk=e640d0a1bf70

🪁动画频道,#genre#
少儿动画,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227318/10000100000000060000000001945936_0.smil
少儿动画,rtsp://115.153.245.70/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.254.81/PLTV/88888888/224/3221227006/86440922.smil
少儿动画,rtsp://115.153.240.228:554/PLTV/88888888/224/3221227006/86440922.smil
卡酷动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://61.133.118.228:5001/douyu/9548279
动漫秀场,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=dmxchd&apiKey=73c963d13814ce7d0e4743c5e7d033cc
动漫秀场,http://139.196.214.238/rtp/239.45.3.134:5140
动漫秀场,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8
新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.254.81/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.212.72/PLTV/88888888/224/3221226973/86129004.smil
新动漫,rtsp://115.153.230.145/PLTV/88888888/224/3221226973/86129004.smil
青春动漫,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1055&tk=23a9aca1f79f
宝宝动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6379&tk=23a9aca1f79f
CN卡通,https://cdn.iptv8k.top/dl/jrys.php?id=364&time=20240926215313&ip=111.229.253.40
优漫卡通,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ymkt
优漫卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d05d2b&tk=822270345d4c
优漫卡通,http://139.129.231.228:50060/rtp/239.21.1.50:5002
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv
优漫卡通,http://3501776.xyz:35455/itv/1000000002000010063.m3u8?cdn=ystenlive
金鹰卡通,http://58.243.224.244:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://vapi.91kds.cc/live1/jdtv2.m3u8?id=hnjykt&apiKey=73c963d13814ce7d0e4743c5e7d033cc
金鹰卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9b8333&tk=822270345d4c
金鹰卡通,http://139.129.231.228:50060/rtp/239.21.1.48:5002
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8
黑莓动画,http://api3.52tb.xyz/info?id=173&token=20221127jxwhhemby
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4c6afc&tk=822270345d4c
炫动卡通,http://218.15.183.23:9901/tsfile/live/23042_1.m3u8
炫动卡通,http://120.198.95.220:9901/tsfile/live/1034_1.m3u8?key=txiptv
炫动卡通,http://183.237.95.108:9901/tsfile/live/1100_1.m3u8?key=txiptv&playlive=0&authid=0
炫动卡通,rtsp://118.212.169.207:554/PLTV/88888888/224/3221226968/10000100000000060000000000568712_0.smil
炫动卡通,rtsp://115.153.245.70/PLTV/88888888/224/3221225583/iptv7982.smil
炫动卡通,rtsp://115.153.254.81/PLTV/88888888/224/3221225583/iptv7982.smil
24H国漫热播,http://150.158.112.123/php/yy.php?id=1353937086
七龙珠,http://huanqiuzhibo.cn/manifest/huya.php?id=11601966
火影忍者,https://hd.ijycnd.com/play/Yer3NWLa/index.m3u8
海绵宝宝,http://zzy789.xyz/douyu1.php?id=3949681
海绵宝宝,http://1.94.31.214:35455/huya/11352919
中华小当家,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8291&tk=e640d0a1bf70
中华小当家,http://1.94.31.214:35455/huya/11342413
猫和老鼠,http://huanqiuzhibo.cn/manifest/huya.php?id=11352879
猫和老鼠,http://1.94.31.214:35455/huya/11352879
经典动漫,http://61.133.118.228:5001/yy/24180320
蜡笔小新,http://1.94.31.214:35455/huya/11352970
漫画解说,http://61.133.118.228:5001/yy/1382735568
漫画解说,http://zzy789.xyz/douyu1.php?id=5907076

🏛经典剧场,#genre#
笑傲江湖,http://150.158.112.123/php/yy.php?id=1354930909
笑傲江湖,http://61.133.118.228:5001/yy/1355067965
笑傲江湖,http://huanqiuzhibo.cn/manifest/huya.php?id=26355790
笑傲江湖,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23865142
笑傲江湖,http://1.94.31.214:35455/huya/26355790
笑傲江湖,https://alimov2.a.kwimgs.com/upic/2023/03/07/20/BMjAyMzAzMDcyMDMyNDdfNjE2NzgxMTQwXzk3NzEzNDY4NjgxXzBfMw==_b_B75baa98fedb7da382eb4a29e5f7df2bf.mp4
天龙八部,http://61.133.118.228:5001/yy/1351814644
天龙八部,https://vip1.lz-cdn1.com/20230217/20640_9eee7111/index.m3u8
天龙八部,https://vip.ffzy-play5.com/20230121/6052_87b1c663/2000k/hls/mixed.m3u8
天龙八部,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
天龙八部,https://godmusic.bs2dl.yy.com/dHZlZmVhMWUxMDYzYjQ0ZmJkYjU4MmE4NDlkYjRmNmMxMy0xMTY2Mzk0Njky?Cf=cf.mp4
天龙八部,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23903123
鹿鼎记,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23865080
鹿鼎记,https://ukzy.ukubf4.com/20220404/gfSdtuvX/index.m3u8
鹿鼎记,http://1.94.31.214:35455/yy/28265277
仙剑奇侠传,http://1.94.31.214:35455/yy/1382749903
西游记,https://txmov2.a.kwimgs.com/bs3/video-hls/5239093806671579134_hlsb.m3u8
西游记,http://1.94.31.214:35455/huya/26355861
三国演义,http://150.158.112.123/php/huya.php?id=11602081
三国演义,http://1.94.31.214:35455/huya/11602081
水浒传,http://61.133.118.228:5001/yy/1353873252
新白娘子传奇,http://61.133.118.228:5001/yy/1354490667
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667
济公游记,http://1.94.31.214:35455/yy/21482
封神榜,http://61.133.118.228:5001/yy/1353426319
封神榜,http://fmbox.cc/公众号玉玉软件库/huya.php?id=23749096
封神榜,http://1.94.31.214:35455/huya/29465849
上海滩,http://61.133.118.228:5001/yy/1382745184
上海滩,https://vip1.lz-cdn1.com/20220516/5843_f2d3e2af/1200k/hls/mixed.m3u8
上海滩,https://txmov2.a.kwimgs.com/upic/2021/02/22/22/BMjAyMTAyMjIyMjU2NDFfMTI0MzE0NjMyOF80NDg1MDgzMTY5NF8yXzM=_b_B35aa4e9376173041991a9a379ff4ac56.mp4
上海滩,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
上海滩,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8
射雕英雄传,http://huanqiuzhibo.cn/manifest/huya.php?id=23824164
射雕英雄传,http://1.94.31.214:35455/huya/23824164
